Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City,Fuel Consumption Hwy,Fuel Consumption Comb,CO2 Emissions(g/km)
HONDA,ODYSSEY,MINIVAN,0.5440680443502756,1.2986580151756753,A6,X,1.0899051114393978,0.9294189257142926,1.0253058652647702,2.387389826338729
KIA,RONDO,STATION WAGON - MID-SIZE,0.3010299956639811,1.2962183778481056,AS6,X,1.0253058652647702,0.8808135922807911,0.9684829485539352,2.3304137733491905
KIA,RONDO,STATION WAGON - MID-SIZE,0.3010299956639811,1.2962183778481056,M6,X,1.0334237554869496,0.8692317197309762,0.9684829485539352,2.3304137733491905
KIA,SEDONA,MINIVAN,0.5185139398778874,1.2986580151756753,AS6,X,1.1205739312058498,0.9867717342662446,1.0644579892269184,2.426511261364575
KIA,SEDONA SX,MINIVAN,0.5185139398778874,1.2986580151756753,AS6,X,1.1105897102992488,0.9777236052888476,1.0569048513364725,2.418301291319745
KIA,SEDONA SXL,MINIVAN,0.5185139398778874,1.2986580151756753,AS6,X,1.1522883443830565,1.021189299069938,1.0969100130080565,2.4593924877592306
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AS6,X,1.0606978403536116,0.9242792860618816,1.0043213737826424,2.3654879848908994
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,0.568201724066995,1.2986580151756753,A6,X,1.1492191126553797,1.0,1.0863598306747482,2.44870631990508
MAZDA,MAZDA5,MINIVAN,0.3979400086720376,1.2962183778481056,AS5,X,1.0293837776852095,0.9138138523837166,0.9822712330395684,2.34439227368511
MAZDA,MAZDA5,MINIVAN,0.3979400086720376,1.2962183778481056,M6,X,1.0453229787866574,0.919078092376074,0.9912260756924948,2.3521825181113623
MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,0.5440680443502756,1.2986580151756753,AS7,Z,1.093421685162235,0.9444826721501686,1.0334237554869496,2.394451680826216
MERCEDES-BENZ,E 63 AMG S 4MATIC WAGON,STATION WAGON - MID-SIZE,0.7403626894942438,1.3000676416768184,AS7,Z,1.1818435879447724,1.041392685158225,1.1238516409670858,2.48572142648158
MERCEDES-BENZ,GLA 45 AMG 4MATIC,STATION WAGON - MID-SIZE,0.3010299956639811,1.2962183778481056,AS7,Z,1.021189299069938,0.9084850188786496,0.9731278535996988,2.3344537511509307
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A5,X,1.136720567156407,1.0253058652647702,1.0899051114393978,2.45178643552429
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,M5,X,1.0863598306747482,1.0086001717619173,1.0530784434834195,2.4149733479708178
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,A5,X,1.1702617153949573,1.012837224705172,1.1038037209559568,2.465382851448418
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,A5,X,1.1958996524092336,1.0530784434834195,1.136720567156407,2.4983105537896004
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,M6,X,1.1760912590556811,1.0492180226701815,1.1238516409670858,2.48572142648158
NISSAN,MURANO,STATION WAGON - MID-SIZE,0.5440680443502756,1.2986580151756753,AV7,X,1.041392685158225,0.9138138523837166,0.9912260756924948,2.3521825181113623
NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,0.5440680443502756,1.2986580151756753,AV7,X,1.0492180226701815,0.919078092376074,0.99563519459755,2.357934847000453
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AV,X,0.9867717342662446,0.9542425094393248,0.9731278535996988,2.3344537511509307
NISSAN,QUEST,MINIVAN,0.5440680443502756,1.2986580151756753,AV,X,1.0791812460476249,0.9395192526186184,1.021189299069938,2.383815365980431
NISSAN,TITAN,PICKUP TRUCK - STANDARD,0.7481880270062004,1.3000676416768184,A5,X,1.2648178230095364,1.1238516409670858,1.2068258760318495,2.5682017240669945
NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,0.7481880270062004,1.3000676416768184,A5,X,1.294466226161593,1.1553360374650616,1.2355284469075487,2.597695185925512
RAM,1500,PICKUP TRUCK - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.143014800254095,0.9777236052888476,1.0755469613925306,2.437750562820388
RAM,1500 FFV,PICKUP TRUCK - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.143014800254095,0.9777236052888476,1.0755469613925306,2.437750562820388
RAM,1500 HFE,PICKUP TRUCK - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.1105897102992488,0.9684829485539352,1.0530784434834195,2.4149733479708178
RAM,1500 (MDS),PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,A6,X,1.2329961103921538,1.0791812460476249,1.1702617153949573,2.531478917042255
RAM,1500 (MDS),PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,A8,X,1.1958996524092336,1.0374264979406236,1.1335389083702174,2.4955443375464483
RAM,1500 4X4,PICKUP TRUCK - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.1643528557844371,1.0043213737826424,1.1003705451175627,2.462397997898956
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.1643528557844371,1.0043213737826424,1.1003705451175627,2.462397997898956
RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,A6,X,1.2479732663618064,1.1038037209559568,1.187520720836463,2.549003262025788
RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,A8,X,1.2095150145426308,1.0606978403536116,1.1492191126553797,2.510545010206612
RAM,CARGO VAN FFV,MINIVAN,0.5563025007672872,1.2986580151756753,A6,X,1.1238516409670858,0.9590413923210936,1.0569048513364725,2.418301291319745
RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,0.380211241711606,1.2962183778481056,A9,X,1.0492180226701815,0.9084850188786496,0.9912260756924948,2.3521825181113623
TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,0.255272505103306,1.2962183778481056,AV,X,0.7323937598229685,0.7634279935629372,0.7481880270062004,2.110589710299249
TOYOTA,SIENNA,MINIVAN,0.5440680443502756,1.2986580151756753,AS6,X,1.1139433523068367,0.9777236052888476,1.0569048513364725,2.418301291319745
TOYOTA,SIENNA AWD,MINIVAN,0.5440680443502756,1.2986580151756753,AS6,X,1.1583624920952496,1.0086001717619173,1.0969100130080565,2.4593924877592306
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,0.4313637641589873,1.2962183778481056,A4,X,1.0863598306747482,0.99563519459755,1.0492180226701815,2.41161970596323
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,0.4313637641589873,1.2962183778481056,M5,X,1.0530784434834195,0.9777236052888476,1.021189299069938,2.383815365980431
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,M6,X,1.1613680022349748,1.0530784434834195,1.117271295655764,2.478566495593843
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,0.4313637641589873,1.2962183778481056,A4,X,1.117271295655764,1.0530784434834195,1.0899051114393978,2.45178643552429
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,0.4313637641589873,1.2962183778481056,M5,X,1.1105897102992488,1.0606978403536116,1.0899051114393978,2.45178643552429
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,A5,X,1.1702617153949573,1.0644579892269184,1.1271047983648077,2.488550716500444
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,M6,X,1.1846914308175986,1.0899051114393978,1.1461280356782375,2.507855871695831
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,0.662757831681574,1.3000676416768184,AS6,X,1.2013971243204515,1.0899051114393978,1.1553360374650616,2.517195897949974
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,AS6,X,1.2355284469075487,1.1072099696478683,1.1818435879447724,2.5440680443502752
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,0.662757831681574,1.3000676416768184,AS6,X,1.2278867046136734,1.1072099696478683,1.1789769472931697,2.5403294747908736
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,AS6,X,1.2671717284030135,1.1522883443830565,1.220108088040055,2.5820633629117085
CHEVROLET,CITY EXPRESS,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AV,X,0.9867717342662446,0.9542425094393248,0.9731278535996988,2.342422680822206
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A6,X,1.0755469613925306,0.9493900066449128,1.021189299069938,2.392696953259666
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,M6,X,1.0863598306747482,0.9590413923210936,1.0334237554869496,2.403120521175817
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,0.5563025007672872,1.2986580151756753,A6,X,1.1139433523068367,0.9637878273455552,1.0530784434834195,2.4232458739368075
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A6,X,1.1038037209559568,0.9822712330395684,1.0530784434834195,2.4232458739368075
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,0.5563025007672872,1.2986580151756753,A6,X,1.1335389083702174,0.99563519459755,1.0755469613925306,2.4456042032735974
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,0.7781512503836435,1.3000676416768184,A6,X,1.3424226808222062,1.1731862684122738,1.2741578492636798,2.644438589467838
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,0.7781512503836435,1.3000676416768184,A6,X,1.3617278360175928,1.2041199826559246,1.2966651902615312,2.667452952889953
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1643528557844371,1.0170333392987805,1.1038037209559568,2.4742162640762557
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A8,Z,1.2068258760318495,1.0569048513364725,1.1461280356782375,2.515873843711679
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.130333768495006,1.0,1.0755469613925306,2.447158031342219
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1643528557844371,1.0170333392987805,1.1038037209559568,2.4742162640762557
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1760912590556811,1.0293837776852095,1.117271295655764,2.487138375477186
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A8,Z,1.212187604403958,1.0644579892269184,1.1522883443830565,2.521138083704036
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.1522883443830565,1.0293837776852095,1.1003705451175627,2.4712917110589383
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1760912590556811,1.0293837776852095,1.117271295655764,2.48572142648158
CHEVROLET,SILVERADO eASSIST 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A8,X,1.1583624920952496,1.0492180226701815,1.1139433523068367,2.482873583608753
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,0.5563025007672872,1.2986580151756753,A6,X,1.1492191126553797,0.9777236052888476,1.0791812460476249,2.450249108319361
DODGE,GRAND CARAVAN FFV,MINIVAN,0.5563025007672872,1.2986580151756753,A6,X,1.136720567156407,0.9731278535996988,1.0718820073061253,2.4409090820652173
FORD,F-150,PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.0899051114393978,0.9637878273455552,1.0374264979406236,2.408239965311849
FORD,F-150,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.130333768495006,0.9912260756924948,1.0755469613925306,2.444044795918076
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.117271295655764,0.9912260756924948,1.0492180226701815,2.4199557484897576
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.167317334748176,1.0293837776852095,1.1105897102992488,2.481442628502305
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,A6,X,1.1205739312058498,0.9822712330395684,1.0644579892269184,2.4345689040341987
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.1846914308175986,1.0253058652647702,1.1205739312058498,2.4899584794248346
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.2253092817258628,1.0718820073061253,1.1613680022349748,2.5327543789924976
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.117271295655764,1.0043213737826424,1.0681858617461617,2.4393326938302624
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.167317334748176,1.0293837776852095,1.1105897102992488,2.481442628502305
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.4313637641589873,1.2986580151756753,AS6,X,1.1238516409670858,1.0293837776852095,1.0899051114393978,2.4593924877592306
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,AS6,X,1.1931245983544614,1.0681858617461617,1.1398790864012365,2.510545010206612
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,0.5440680443502756,1.2986580151756753,A6,X,1.1461280356782375,1.0253058652647702,1.0969100130080565,2.465382851448418
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.2041199826559246,1.0530784434834195,1.1398790864012365,2.510545010206612
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,0.6989700043360187,1.3000676416768184,AS6,X,1.2253092817258628,1.093421685162235,1.1702617153949573,2.5403294747908736
FORD,T-150 WAGON,VAN - PASSENGER,0.5440680443502756,1.2986580151756753,AS6,X,1.2068258760318495,1.1038037209559568,1.1643528557844371,2.5340261060561344
FORD,T-150 WAGON FFV,VAN - PASSENGER,0.568201724066995,1.2986580151756753,AS6,X,1.2253092817258628,1.1205739312058498,1.1818435879447724,2.551449997972875
FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,0.2041199826559248,1.2962183778481056,AS6,X,1.0334237554869496,0.9030899869919434,0.9777236052888476,2.3483048630481607
FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,0.3979400086720376,1.2962183778481056,AS6,X,1.0755469613925306,0.9344984512435676,1.0170333392987805,2.385606273598312
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,0.3979400086720376,1.2962183778481056,AS6,X,1.0755469613925306,0.9344984512435676,1.0170333392987805,2.385606273598312
FORD,TRANSIT CONNECT WAGON,SPECIAL PURPOSE VEHICLE,0.3979400086720376,1.2962183778481056,AS6,X,1.093421685162235,0.9395192526186184,1.0293837776852095,2.401400540781544
FORD,TRANSIT CONNECT WAGON FFV,SPECIAL PURPOSE VEHICLE,0.3979400086720376,1.2962183778481056,AS6,X,1.093421685162235,0.9395192526186184,1.0293837776852095,2.401400540781544
FORD,TRANSIT CONNECT WAGON LWB,SPECIAL PURPOSE VEHICLE,0.3979400086720376,1.2962183778481056,AS6,X,1.093421685162235,0.9395192526186184,1.0293837776852095,2.401400540781544
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,0.3979400086720376,1.2962183778481056,AS6,X,1.093421685162235,0.9395192526186184,1.0293837776852095,2.401400540781544
GMC,CANYON,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A6,X,1.0755469613925306,0.9493900066449128,1.021189299069938,2.392696953259666
GMC,CANYON,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,M6,X,1.0863598306747482,0.9590413923210936,1.0334237554869496,2.403120521175817
GMC,CANYON,PICKUP TRUCK - SMALL,0.5563025007672872,1.2986580151756753,A6,X,1.1139433523068367,0.9637878273455552,1.0530784434834195,2.4232458739368075
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A6,X,1.1038037209559568,0.9822712330395684,1.0530784434834195,2.4232458739368075
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,0.5563025007672872,1.2986580151756753,A6,X,1.1335389083702174,0.99563519459755,1.0755469613925306,2.4456042032735974
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,0.7781512503836435,1.3000676416768184,A6,X,1.3424226808222062,1.1731862684122738,1.2741578492636798,2.644438589467838
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,0.7781512503836435,1.3000676416768184,A6,X,1.3617278360175928,1.2041199826559246,1.2966651902615312,2.667452952889953
GMC,SIERRA,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1643528557844371,1.0170333392987805,1.1038037209559568,2.4742162640762557
GMC,SIERRA,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A8,Z,1.2068258760318495,1.0569048513364725,1.1461280356782375,2.514547752660286
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.130333768495006,1.0,1.0755469613925306,2.447158031342219
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1643528557844371,1.0170333392987805,1.1038037209559568,2.4742162640762557
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1760912590556811,1.0293837776852095,1.117271295655764,2.487138375477186
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A8,Z,1.212187604403958,1.0644579892269184,1.1522883443830565,2.521138083704036
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.1522883443830565,1.0293837776852095,1.1003705451175627,2.4712917110589383
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1760912590556811,1.0293837776852095,1.117271295655764,2.48572142648158
GMC,SIERRA eASSIST 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A8,X,1.1583624920952496,1.0492180226701815,1.1139433523068367,2.482873583608753
HONDA,ODYSSEY,MINIVAN,0.5440680443502756,1.2986580151756753,A6,X,1.0899051114393978,0.9294189257142926,1.0253058652647702,2.397940008672037
KIA,RONDO,STATION WAGON - MID-SIZE,0.3010299956639811,1.2962183778481056,AS6,X,1.0043213737826424,0.8808135922807911,0.9542425094393248,2.3304137733491905
KIA,RONDO,STATION WAGON - MID-SIZE,0.3010299956639811,1.2962183778481056,M6,X,1.0170333392987805,0.8920946026904804,0.9684829485539352,2.342422680822206
KIA,SEDONA,MINIVAN,0.5185139398778874,1.2986580151756753,AS6,X,1.1205739312058498,0.9867717342662446,1.0644579892269184,2.4393326938302624
KIA,SEDONA SX,MINIVAN,0.5185139398778874,1.2986580151756753,AS6,X,1.1105897102992488,0.9777236052888476,1.0569048513364725,2.429752280002408
KIA,SEDONA SXL,MINIVAN,0.5185139398778874,1.2986580151756753,AS6,X,1.1522883443830565,1.021189299069938,1.0969100130080565,2.4712917110589383
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AS6,X,1.117271295655764,0.9731278535996988,1.0569048513364725,2.4281347940287885
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,0.568201724066995,1.2986580151756753,A6,X,1.167317334748176,1.0086001717619173,1.1038037209559568,2.4742162640762557
MAZDA,MAZDA5,MINIVAN,0.3979400086720376,1.2962183778481056,AS5,X,1.0334237554869496,0.919078092376074,0.9867717342662446,2.3541084391474008
MAZDA,MAZDA5,MINIVAN,0.3979400086720376,1.2962183778481056,M6,X,1.0453229787866574,0.919078092376074,0.9912260756924948,2.359835482339888
MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,STATION WAGON - MID-SIZE,0.7403626894942438,1.3000676416768184,AS7,Z,1.1818435879447724,1.041392685158225,1.1238516409670858,2.4913616938342726
MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,0.4771212547196624,1.2986580151756753,AS7,Z,1.093421685162235,0.9493900066449128,1.0334237554869496,2.403120521175817
MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AS7,Z,1.0334237554869496,0.9777236052888476,1.0086001717619173,2.3673559210260184
MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AS7,Z,1.0606978403536116,1.0086001717619173,1.0374264979406236,2.394451680826216
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A5,X,1.1335389083702174,1.0170333392987805,1.08278537031645,2.45484486000851
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,M5,X,1.0863598306747482,1.0086001717619173,1.0530784434834195,2.4248816366310666
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,A5,X,1.1702617153949573,1.012837224705172,1.1038037209559568,2.477121254719662
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,A5,X,1.1958996524092336,1.0530784434834195,1.136720567156407,2.507855871695831
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,0.6020599913279623,1.2986580151756753,M6,X,1.1760912590556811,1.0492180226701815,1.1238516409670858,2.4955443375464483
NISSAN,MURANO,STATION WAGON - MID-SIZE,0.5440680443502756,1.2986580151756753,AV7,X,1.041392685158225,0.9138138523837166,0.9912260756924948,2.3617278360175926
NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,0.5440680443502756,1.2986580151756753,AV7,X,1.0492180226701815,0.919078092376074,0.99563519459755,2.3654879848908994
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AV,X,0.9867717342662446,0.9542425094393248,0.9731278535996988,2.342422680822206
RAM,1500 FFV,PICKUP TRUCK - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.143014800254095,0.9777236052888476,1.0755469613925306,2.4456042032735974
RAM,1500 HFE,PICKUP TRUCK - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.1105897102992488,0.9684829485539352,1.0530784434834195,2.421603926869831
RAM,1500 (MDS),PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,A6,X,1.2329961103921538,1.0791812460476249,1.1702617153949573,2.5415792439465807
RAM,1500 (MDS),PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,A8,X,1.1986570869544224,1.0374264979406236,1.1335389083702174,2.503790683057181
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,0.5563025007672872,1.2986580151756753,A8,X,1.1643528557844371,1.0043213737826424,1.1003705451175627,2.468347330412157
RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,A6,X,1.2479732663618064,1.1038037209559568,1.187520720836463,2.558708570533166
RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,A8,X,1.2095150145426308,1.0606978403536116,1.1492191126553797,2.518513939877887
RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,0.380211241711606,1.2962183778481056,A9,X,1.0492180226701815,0.9084850188786496,0.9912260756924948,2.363611979892144
TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,0.255272505103306,1.2962183778481056,AV,X,0.7323937598229685,0.7634279935629372,0.7481880270062004,2.117271295655764
TOYOTA,SIENNA,MINIVAN,0.5440680443502756,1.2986580151756753,AS6,X,1.1139433523068367,0.9777236052888476,1.0569048513364725,2.426511261364575
TOYOTA,SIENNA AWD,MINIVAN,0.5440680443502756,1.2986580151756753,AS6,X,1.1583624920952496,1.0086001717619173,1.0969100130080565,2.462397997898956
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,0.4313637641589873,1.2962183778481056,AS6,X,1.0791812460476249,1.0,1.0453229787866574,2.416640507338281
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,0.5440680443502756,1.2986580151756753,AS6,X,1.1003705451175627,1.0,1.0569048513364725,2.426511261364575
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,0.4313637641589873,1.2962183778481056,AS6,X,1.1038037209559568,1.021189299069938,1.0681858617461617,2.437750562820388
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,0.4313637641589873,1.2962183778481056,M5,X,1.093421685162235,1.0569048513364725,1.0755469613925306,2.4456042032735974
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,0.5440680443502756,1.2986580151756753,AS6,X,1.117271295655764,1.021189299069938,1.0755469613925306,2.447158031342219
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,0.5440680443502756,1.2986580151756753,M6,X,1.1335389083702174,1.0492180226701815,1.0969100130080565,2.465382851448418
TOYOTA,TACOMA 4WD D-CAB OFF-ROAD,PICKUP TRUCK - SMALL,0.5440680443502756,1.2986580151756753,M6,X,1.1398790864012365,1.0681858617461617,1.1105897102992488,2.477121254719662
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,0.662757831681574,1.3000676416768184,AS6,X,1.2013971243204515,1.0899051114393978,1.1553360374650616,2.5250448070368448
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,AS6,X,1.2380461031287953,1.1139433523068367,1.187520720836463,2.5563025007672877
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,0.662757831681574,1.3000676416768184,AS6,X,1.2278867046136734,1.1105897102992488,1.1789769472931697,2.545307116465824
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,0.7558748556724914,1.3000676416768184,AS6,X,1.260071387985075,1.1492191126553797,1.212187604403958,2.57978359661681
CHEVROLET,CITY EXPRESS,SPECIAL PURPOSE VEHICLE,0.3010299956639811,1.2962183778481056,AV,X,0.9912260756924948,0.9542425094393248,0.9731278535996988,2.342422680822206
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,A6,X,1.0791812460476249,0.9637878273455552,1.0293837776852095,2.401400540781544
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,0.3979400086720376,1.2962183778481056,M6,X,1.0863598306747482,0.9637878273455552,1.0374264979406236,2.404833716619938
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,0.5563025007672872,1.2986580151756753,A8,X,1.1271047983648077,0.9822712330395684,1.0681858617461617,2.437750562820388
